#query	EC
TARA_ARC_108_MAG_00080_000000000156_5	2.3.1.234
TARA_ARC_108_MAG_00080_000000000156_6	3.1.3.1
TARA_ARC_108_MAG_00080_000000000156_7	3.1.3.1
TARA_ARC_108_MAG_00080_000000000156_8	2.3.1.15
TARA_ARC_108_MAG_00080_000000000156_9	1.13.11.81,4.1.2.25,5.1.99.8
TARA_ARC_108_MAG_00080_000000000156_10	2.7.6.3
TARA_ARC_108_MAG_00080_000000000157_1	-
TARA_ARC_108_MAG_00080_000000000157_2	-
TARA_ARC_108_MAG_00080_000000000157_3	-
TARA_ARC_108_MAG_00080_000000000157_5	-
TARA_ARC_108_MAG_00080_000000000158_2	-
TARA_ARC_108_MAG_00080_000000000158_3	3.6.5.4
TARA_ARC_108_MAG_00080_000000000159_1	-
TARA_ARC_108_MAG_00080_000000000159_2	-
TARA_ARC_108_MAG_00080_000000000159_3	-
TARA_ARC_108_MAG_00080_000000000159_4	-
TARA_ARC_108_MAG_00080_000000000159_5	-
TARA_ARC_108_MAG_00080_000000000159_6	-
TARA_ARC_108_MAG_00080_000000000160_1	-
TARA_ARC_108_MAG_00080_000000000160_2	3.1.3.1
TARA_ARC_108_MAG_00080_000000000160_3	3.1.3.1
TARA_ARC_108_MAG_00080_000000000160_4	3.6.1.54
TARA_ARC_108_MAG_00080_000000000161_3	-
TARA_ARC_108_MAG_00080_000000000161_4	-
TARA_ARC_108_MAG_00080_000000000161_5	-
TARA_ARC_108_MAG_00080_000000000161_6	-
TARA_ARC_108_MAG_00080_000000000161_7	-
TARA_ARC_108_MAG_00080_000000000161_8	1.3.3.11
TARA_ARC_108_MAG_00080_000000000161_9	-
TARA_ARC_108_MAG_00080_000000000161_11	3.4.11.1
TARA_ARC_108_MAG_00080_000000000161_12	-
TARA_ARC_108_MAG_00080_000000000161_13	-
TARA_ARC_108_MAG_00080_000000000161_14	-
TARA_ARC_108_MAG_00080_000000000161_15	-
TARA_ARC_108_MAG_00080_000000000161_16	-
TARA_ARC_108_MAG_00080_000000000161_17	1.1.2.8
TARA_ARC_108_MAG_00080_000000000161_18	-
TARA_ARC_108_MAG_00080_000000000161_20	-
TARA_ARC_108_MAG_00080_000000000161_21	2.7.7.65
TARA_ARC_108_MAG_00080_000000000161_23	-
TARA_ARC_108_MAG_00080_000000000162_1	2.1.3.2
TARA_ARC_108_MAG_00080_000000000162_2	5.4.3.8
TARA_ARC_108_MAG_00080_000000000162_3	4.6.1.1
TARA_ARC_108_MAG_00080_000000000163_1	-
TARA_ARC_108_MAG_00080_000000000163_2	-
TARA_ARC_108_MAG_00080_000000000164_1	-
TARA_ARC_108_MAG_00080_000000000164_2	-
TARA_ARC_108_MAG_00080_000000000164_3	2.7.1.107
TARA_ARC_108_MAG_00080_000000000164_4	-
TARA_ARC_108_MAG_00080_000000000164_5	-
TARA_ARC_108_MAG_00080_000000000165_2	-
TARA_ARC_108_MAG_00080_000000000165_3	3.4.13.9
TARA_ARC_108_MAG_00080_000000000165_4	-
TARA_ARC_108_MAG_00080_000000000165_5	1.1.1.35,4.2.1.17,5.1.2.3,5.3.3.8
TARA_ARC_108_MAG_00080_000000000166_1	1.1.1.3,2.7.2.4
TARA_ARC_108_MAG_00080_000000000166_2	-
TARA_ARC_108_MAG_00080_000000000166_3	1.1.1.1,1.1.1.284
TARA_ARC_108_MAG_00080_000000000166_4	-
TARA_ARC_108_MAG_00080_000000000166_5	-
TARA_ARC_108_MAG_00080_000000000166_6	-
TARA_ARC_108_MAG_00080_000000000166_7	-
TARA_ARC_108_MAG_00080_000000000167_1	-
TARA_ARC_108_MAG_00080_000000000167_2	-
TARA_ARC_108_MAG_00080_000000000167_3	-
TARA_ARC_108_MAG_00080_000000000167_4	-
TARA_ARC_108_MAG_00080_000000000167_5	2.7.7.7
TARA_ARC_108_MAG_00080_000000000168_1	-
TARA_ARC_108_MAG_00080_000000000168_2	-
TARA_ARC_108_MAG_00080_000000000168_3	-
TARA_ARC_108_MAG_00080_000000000169_2	1.1.1.290
TARA_ARC_108_MAG_00080_000000000169_3	-
TARA_ARC_108_MAG_00080_000000000169_4	-
TARA_ARC_108_MAG_00080_000000000170_2	-
TARA_ARC_108_MAG_00080_000000000170_3	2.7.13.3
TARA_ARC_108_MAG_00080_000000000170_4	-
TARA_ARC_108_MAG_00080_000000000171_1	-
TARA_ARC_108_MAG_00080_000000000171_2	-
TARA_ARC_108_MAG_00080_000000000171_3	-
TARA_ARC_108_MAG_00080_000000000171_4	-
TARA_ARC_108_MAG_00080_000000000171_5	3.2.2.27
TARA_ARC_108_MAG_00080_000000000172_1	-
TARA_ARC_108_MAG_00080_000000000172_2	1.2.1.11
TARA_ARC_108_MAG_00080_000000000172_3	1.1.1.290
TARA_ARC_108_MAG_00080_000000000173_1	1.8.4.12
TARA_ARC_108_MAG_00080_000000000173_2	1.1.1.343,1.1.1.44
TARA_ARC_108_MAG_00080_000000000173_3	3.2.1.196,3.2.1.41,3.2.1.68
TARA_ARC_108_MAG_00080_000000000173_4	2.4.1.18
TARA_ARC_108_MAG_00080_000000000173_5	2.4.1.25
TARA_ARC_108_MAG_00080_000000000173_6	1.2.1.12
TARA_ARC_108_MAG_00080_000000000173_7	5.1.3.15
TARA_ARC_108_MAG_00080_000000000173_8	4.1.2.14,4.1.3.42
TARA_ARC_108_MAG_00080_000000000173_9	2.7.1.2
TARA_ARC_108_MAG_00080_000000000173_10	4.2.1.12
TARA_ARC_108_MAG_00080_000000000173_11	3.1.1.31
TARA_ARC_108_MAG_00080_000000000174_1	1.17.1.4
TARA_ARC_108_MAG_00080_000000000174_2	1.17.1.4
TARA_ARC_108_MAG_00080_000000000175_1	2.6.1.9
TARA_ARC_108_MAG_00080_000000000175_2	-
TARA_ARC_108_MAG_00080_000000000175_3	-
TARA_ARC_108_MAG_00080_000000000175_4	-
TARA_ARC_108_MAG_00080_000000000175_5	-
TARA_ARC_108_MAG_00080_000000000176_1	3.6.4.12
TARA_ARC_108_MAG_00080_000000000176_2	-
TARA_ARC_108_MAG_00080_000000000176_3	-
TARA_ARC_108_MAG_00080_000000000176_4	1.4.9.1
TARA_ARC_108_MAG_00080_000000000176_6	-
TARA_ARC_108_MAG_00080_000000000176_7	1.4.9.1
TARA_ARC_108_MAG_00080_000000000176_8	-
TARA_ARC_108_MAG_00080_000000000176_9	-
TARA_ARC_108_MAG_00080_000000000176_10	-
TARA_ARC_108_MAG_00080_000000000176_11	-
TARA_ARC_108_MAG_00080_000000000176_12	-
TARA_ARC_108_MAG_00080_000000000176_13	-
TARA_ARC_108_MAG_00080_000000000176_14	-
TARA_ARC_108_MAG_00080_000000000176_17	-
TARA_ARC_108_MAG_00080_000000000177_1	1.15.1.1
TARA_ARC_108_MAG_00080_000000000177_2	-
TARA_ARC_108_MAG_00080_000000000177_3	-
TARA_ARC_108_MAG_00080_000000000177_4	1.8.4.11
TARA_ARC_108_MAG_00080_000000000177_5	-
TARA_ARC_108_MAG_00080_000000000177_6	2.7.7.77
TARA_ARC_108_MAG_00080_000000000177_7	-
TARA_ARC_108_MAG_00080_000000000177_8	-
TARA_ARC_108_MAG_00080_000000000177_9	2.7.7.65
TARA_ARC_108_MAG_00080_000000000177_10	-
TARA_ARC_108_MAG_00080_000000000178_3	-
TARA_ARC_108_MAG_00080_000000000178_4	-
TARA_ARC_108_MAG_00080_000000000178_5	3.5.1.25
TARA_ARC_108_MAG_00080_000000000179_1	-
TARA_ARC_108_MAG_00080_000000000179_2	-
TARA_ARC_108_MAG_00080_000000000179_3	-
TARA_ARC_108_MAG_00080_000000000179_4	-
TARA_ARC_108_MAG_00080_000000000179_5	-
TARA_ARC_108_MAG_00080_000000000179_6	-
TARA_ARC_108_MAG_00080_000000000179_8	3.1.2.6
TARA_ARC_108_MAG_00080_000000000179_9	-
TARA_ARC_108_MAG_00080_000000000179_10	4.3.1.19
TARA_ARC_108_MAG_00080_000000000179_11	-
TARA_ARC_108_MAG_00080_000000000180_1	-
TARA_ARC_108_MAG_00080_000000000180_2	-
TARA_ARC_108_MAG_00080_000000000180_3	-
TARA_ARC_108_MAG_00080_000000000180_4	-
TARA_ARC_108_MAG_00080_000000000180_5	-
TARA_ARC_108_MAG_00080_000000000181_1	-
TARA_ARC_108_MAG_00080_000000000181_2	2.5.1.6
TARA_ARC_108_MAG_00080_000000000181_3	2.2.1.1
TARA_ARC_108_MAG_00080_000000000182_3	-
TARA_ARC_108_MAG_00080_000000000182_4	-
TARA_ARC_108_MAG_00080_000000000182_6	-
TARA_ARC_108_MAG_00080_000000000182_7	-
TARA_ARC_108_MAG_00080_000000000182_8	-
TARA_ARC_108_MAG_00080_000000000182_9	-
TARA_ARC_108_MAG_00080_000000000182_11	-
TARA_ARC_108_MAG_00080_000000000182_12	-
TARA_ARC_108_MAG_00080_000000000182_13	-
TARA_ARC_108_MAG_00080_000000000183_1	2.3.1.1
TARA_ARC_108_MAG_00080_000000000183_2	2.3.1.1,4.3.2.1
TARA_ARC_108_MAG_00080_000000000184_2	-
TARA_ARC_108_MAG_00080_000000000184_3	-
TARA_ARC_108_MAG_00080_000000000184_4	-
TARA_ARC_108_MAG_00080_000000000184_5	-
TARA_ARC_108_MAG_00080_000000000184_6	-
TARA_ARC_108_MAG_00080_000000000184_7	-
TARA_ARC_108_MAG_00080_000000000184_8	-
TARA_ARC_108_MAG_00080_000000000184_9	2.8.1.1,2.8.1.2
TARA_ARC_108_MAG_00080_000000000184_10	1.11.1.15
TARA_ARC_108_MAG_00080_000000000184_11	-
TARA_ARC_108_MAG_00080_000000000184_14	-
TARA_ARC_108_MAG_00080_000000000184_15	-
TARA_ARC_108_MAG_00080_000000000184_16	-
TARA_ARC_108_MAG_00080_000000000184_17	-
TARA_ARC_108_MAG_00080_000000000184_18	-
TARA_ARC_108_MAG_00080_000000000184_20	-
TARA_ARC_108_MAG_00080_000000000185_2	2.7.1.25,2.7.7.4
TARA_ARC_108_MAG_00080_000000000185_3	2.7.7.4
TARA_ARC_108_MAG_00080_000000000185_4	-
TARA_ARC_108_MAG_00080_000000000185_5	-
TARA_ARC_108_MAG_00080_000000000185_6	-
TARA_ARC_108_MAG_00080_000000000185_7	-
TARA_ARC_108_MAG_00080_000000000186_1	-
TARA_ARC_108_MAG_00080_000000000186_2	-
TARA_ARC_108_MAG_00080_000000000186_3	3.1.3.25
TARA_ARC_108_MAG_00080_000000000186_4	2.1.1.200
TARA_ARC_108_MAG_00080_000000000186_5	2.3.1.30
TARA_ARC_108_MAG_00080_000000000186_6	-
TARA_ARC_108_MAG_00080_000000000186_9	-
TARA_ARC_108_MAG_00080_000000000186_11	-
TARA_ARC_108_MAG_00080_000000000186_12	-
TARA_ARC_108_MAG_00080_000000000187_1	2.7.7.7
TARA_ARC_108_MAG_00080_000000000187_2	-
TARA_ARC_108_MAG_00080_000000000187_3	-
TARA_ARC_108_MAG_00080_000000000187_4	-
TARA_ARC_108_MAG_00080_000000000188_1	-
TARA_ARC_108_MAG_00080_000000000188_2	-
TARA_ARC_108_MAG_00080_000000000188_3	-
TARA_ARC_108_MAG_00080_000000000188_4	-
TARA_ARC_108_MAG_00080_000000000188_5	-
TARA_ARC_108_MAG_00080_000000000188_6	2.1.1.80
TARA_ARC_108_MAG_00080_000000000188_7	-
TARA_ARC_108_MAG_00080_000000000188_8	-
TARA_ARC_108_MAG_00080_000000000189_1	-
TARA_ARC_108_MAG_00080_000000000189_2	-
TARA_ARC_108_MAG_00080_000000000189_3	-
TARA_ARC_108_MAG_00080_000000000189_4	-
TARA_ARC_108_MAG_00080_000000000189_5	-
TARA_ARC_108_MAG_00080_000000000189_6	-
TARA_ARC_108_MAG_00080_000000000189_7	2.7.7.7
TARA_ARC_108_MAG_00080_000000000189_8	-
TARA_ARC_108_MAG_00080_000000000189_9	-
TARA_ARC_108_MAG_00080_000000000189_10	-
TARA_ARC_108_MAG_00080_000000000189_11	-
TARA_ARC_108_MAG_00080_000000000189_12	-
TARA_ARC_108_MAG_00080_000000000189_13	-
TARA_ARC_108_MAG_00080_000000000190_2	2.7.1.170
TARA_ARC_108_MAG_00080_000000000190_3	-
TARA_ARC_108_MAG_00080_000000000191_1	-
TARA_ARC_108_MAG_00080_000000000191_2	-
TARA_ARC_108_MAG_00080_000000000191_3	1.6.5.2
TARA_ARC_108_MAG_00080_000000000191_4	1.20.4.1
TARA_ARC_108_MAG_00080_000000000191_6	-
TARA_ARC_108_MAG_00080_000000000191_7	-
TARA_ARC_108_MAG_00080_000000000191_8	-
TARA_ARC_108_MAG_00080_000000000191_9	1.11.1.15
TARA_ARC_108_MAG_00080_000000000191_10	-
TARA_ARC_108_MAG_00080_000000000191_11	4.3.3.7
TARA_ARC_108_MAG_00080_000000000191_12	-
TARA_ARC_108_MAG_00080_000000000191_13	6.3.2.6
TARA_ARC_108_MAG_00080_000000000192_1	2.3.1.16
TARA_ARC_108_MAG_00080_000000000192_2	1.1.1.35,4.2.1.17,5.1.2.3,5.3.3.8
TARA_ARC_108_MAG_00080_000000000193_1	-
TARA_ARC_108_MAG_00080_000000000194_1	-
TARA_ARC_108_MAG_00080_000000000194_2	-
TARA_ARC_108_MAG_00080_000000000194_3	-
TARA_ARC_108_MAG_00080_000000000194_4	-
TARA_ARC_108_MAG_00080_000000000194_5	2.5.1.141
TARA_ARC_108_MAG_00080_000000000194_6	-
TARA_ARC_108_MAG_00080_000000000194_7	-
TARA_ARC_108_MAG_00080_000000000194_8	1.10.3.10,1.9.3.1
TARA_ARC_108_MAG_00080_000000000194_9	1.10.3.10
TARA_ARC_108_MAG_00080_000000000194_11	-
TARA_ARC_108_MAG_00080_000000000194_12	-
TARA_ARC_108_MAG_00080_000000000195_1	-
TARA_ARC_108_MAG_00080_000000000195_2	-
TARA_ARC_108_MAG_00080_000000000195_3	-
TARA_ARC_108_MAG_00080_000000000195_4	-
TARA_ARC_108_MAG_00080_000000000195_6	-
TARA_ARC_108_MAG_00080_000000000195_7	-
TARA_ARC_108_MAG_00080_000000000196_1	-
TARA_ARC_108_MAG_00080_000000000196_2	-
TARA_ARC_108_MAG_00080_000000000196_3	-
TARA_ARC_108_MAG_00080_000000000196_4	-
TARA_ARC_108_MAG_00080_000000000196_5	-
TARA_ARC_108_MAG_00080_000000000196_6	3.6.4.12
TARA_ARC_108_MAG_00080_000000000197_1	-
TARA_ARC_108_MAG_00080_000000000197_2	-
TARA_ARC_108_MAG_00080_000000000197_3	-
TARA_ARC_108_MAG_00080_000000000198_1	3.2.1.28
TARA_ARC_108_MAG_00080_000000000198_2	-
TARA_ARC_108_MAG_00080_000000000198_3	-
TARA_ARC_108_MAG_00080_000000000199_3	-
TARA_ARC_108_MAG_00080_000000000199_4	-
TARA_ARC_108_MAG_00080_000000000199_5	-
TARA_ARC_108_MAG_00080_000000000199_6	-
TARA_ARC_108_MAG_00080_000000000199_7	-
TARA_ARC_108_MAG_00080_000000000199_8	-
TARA_ARC_108_MAG_00080_000000000199_9	-
TARA_ARC_108_MAG_00080_000000000199_10	-
TARA_ARC_108_MAG_00080_000000000199_11	-
TARA_ARC_108_MAG_00080_000000000199_12	-
TARA_ARC_108_MAG_00080_000000000199_13	2.7.2.11
TARA_ARC_108_MAG_00080_000000000199_14	-
TARA_ARC_108_MAG_00080_000000000199_15	1.1.1.29
TARA_ARC_108_MAG_00080_000000000199_16	-
TARA_ARC_108_MAG_00080_000000000199_17	-
TARA_ARC_108_MAG_00080_000000000199_18	-
TARA_ARC_108_MAG_00080_000000000199_19	-
TARA_ARC_108_MAG_00080_000000000200_1	-
TARA_ARC_108_MAG_00080_000000000200_2	-
TARA_ARC_108_MAG_00080_000000000200_3	-
TARA_ARC_108_MAG_00080_000000000200_4	-
TARA_ARC_108_MAG_00080_000000000200_5	-
TARA_ARC_108_MAG_00080_000000000200_6	-
TARA_ARC_108_MAG_00080_000000000200_7	-
TARA_ARC_108_MAG_00080_000000000200_8	-
TARA_ARC_108_MAG_00080_000000000200_9	-
TARA_ARC_108_MAG_00080_000000000200_10	-
TARA_ARC_108_MAG_00080_000000000200_11	2.7.13.3
TARA_ARC_108_MAG_00080_000000000200_12	3.1.1.61,3.5.1.44
TARA_ARC_108_MAG_00080_000000000200_13	-
TARA_ARC_108_MAG_00080_000000000200_14	-
TARA_ARC_108_MAG_00080_000000000200_15	-
TARA_ARC_108_MAG_00080_000000000200_16	-
TARA_ARC_108_MAG_00080_000000000200_17	2.3.1.46
TARA_ARC_108_MAG_00080_000000000200_18	2.1.1.13
TARA_ARC_108_MAG_00080_000000000200_19	2.1.1.13
TARA_ARC_108_MAG_00080_000000000200_20	-
TARA_ARC_108_MAG_00080_000000000200_21	-
TARA_ARC_108_MAG_00080_000000000200_22	-
TARA_ARC_108_MAG_00080_000000000200_23	-
TARA_ARC_108_MAG_00080_000000000201_1	2.3.2.2,3.4.19.13
TARA_ARC_108_MAG_00080_000000000201_2	-
TARA_ARC_108_MAG_00080_000000000201_3	1.2.1.3
TARA_ARC_108_MAG_00080_000000000201_4	6.3.4.4
TARA_ARC_108_MAG_00080_000000000201_5	-
TARA_ARC_108_MAG_00080_000000000201_6	-
TARA_ARC_108_MAG_00080_000000000201_7	-
TARA_ARC_108_MAG_00080_000000000201_8	-
TARA_ARC_108_MAG_00080_000000000201_9	-
TARA_ARC_108_MAG_00080_000000000201_10	-
TARA_ARC_108_MAG_00080_000000000202_1	1.1.1.133
TARA_ARC_108_MAG_00080_000000000202_2	4.2.1.46
TARA_ARC_108_MAG_00080_000000000202_3	1.1.1.22
TARA_ARC_108_MAG_00080_000000000203_1	-
TARA_ARC_108_MAG_00080_000000000203_2	1.6.99.3
TARA_ARC_108_MAG_00080_000000000203_3	-
TARA_ARC_108_MAG_00080_000000000204_1	-
TARA_ARC_108_MAG_00080_000000000204_2	-
TARA_ARC_108_MAG_00080_000000000204_3	4.4.1.5
TARA_ARC_108_MAG_00080_000000000204_4	-
TARA_ARC_108_MAG_00080_000000000204_5	-
TARA_ARC_108_MAG_00080_000000000204_6	5.1.1.1
TARA_ARC_108_MAG_00080_000000000204_7	4.2.1.126
TARA_ARC_108_MAG_00080_000000000204_8	-
TARA_ARC_108_MAG_00080_000000000204_9	-
TARA_ARC_108_MAG_00080_000000000204_10	-
TARA_ARC_108_MAG_00080_000000000204_11	3.2.1.52
TARA_ARC_108_MAG_00080_000000000205_1	-
TARA_ARC_108_MAG_00080_000000000205_2	3.1.26.5
TARA_ARC_108_MAG_00080_000000000205_3	-
TARA_ARC_108_MAG_00080_000000000205_4	-
TARA_ARC_108_MAG_00080_000000000206_1	-
TARA_ARC_108_MAG_00080_000000000206_2	-
TARA_ARC_108_MAG_00080_000000000206_3	-
TARA_ARC_108_MAG_00080_000000000206_4	-
TARA_ARC_108_MAG_00080_000000000206_5	-
TARA_ARC_108_MAG_00080_000000000206_6	-
TARA_ARC_108_MAG_00080_000000000207_1	-
TARA_ARC_108_MAG_00080_000000000207_2	-
TARA_ARC_108_MAG_00080_000000000207_3	-
TARA_ARC_108_MAG_00080_000000000207_4	-
TARA_ARC_108_MAG_00080_000000000207_5	-
TARA_ARC_108_MAG_00080_000000000207_6	-
TARA_ARC_108_MAG_00080_000000000207_7	-
TARA_ARC_108_MAG_00080_000000000208_1	1.5.1.5,3.5.4.9
TARA_ARC_108_MAG_00080_000000000208_2	-
TARA_ARC_108_MAG_00080_000000000208_3	-
TARA_ARC_108_MAG_00080_000000000208_4	6.1.1.15
TARA_ARC_108_MAG_00080_000000000208_5	-
TARA_ARC_108_MAG_00080_000000000208_6	3.1.1.32,3.1.1.4
TARA_ARC_108_MAG_00080_000000000208_7	-
TARA_ARC_108_MAG_00080_000000000208_8	-
TARA_ARC_108_MAG_00080_000000000208_9	6.3.5.2
TARA_ARC_108_MAG_00080_000000000208_10	1.1.1.205
TARA_ARC_108_MAG_00080_000000000208_11	3.1.11.6
TARA_ARC_108_MAG_00080_000000000208_12	-
TARA_ARC_108_MAG_00080_000000000208_13	-
TARA_ARC_108_MAG_00080_000000000208_14	-
TARA_ARC_108_MAG_00080_000000000208_15	-
TARA_ARC_108_MAG_00080_000000000208_16	6.1.1.21
TARA_ARC_108_MAG_00080_000000000208_17	1.17.7.1,1.17.7.3
TARA_ARC_108_MAG_00080_000000000209_1	-
TARA_ARC_108_MAG_00080_000000000209_2	-
TARA_ARC_108_MAG_00080_000000000209_3	-
TARA_ARC_108_MAG_00080_000000000209_4	-
TARA_ARC_108_MAG_00080_000000000210_1	-
TARA_ARC_108_MAG_00080_000000000210_2	-
TARA_ARC_108_MAG_00080_000000000210_3	3.5.3.23
TARA_ARC_108_MAG_00080_000000000210_4	5.99.1.2
TARA_ARC_108_MAG_00080_000000000211_1	-
TARA_ARC_108_MAG_00080_000000000211_2	-
TARA_ARC_108_MAG_00080_000000000211_3	-
TARA_ARC_108_MAG_00080_000000000211_4	2.7.13.3
TARA_ARC_108_MAG_00080_000000000211_5	-
TARA_ARC_108_MAG_00080_000000000211_6	-
TARA_ARC_108_MAG_00080_000000000211_7	1.14.19.3
TARA_ARC_108_MAG_00080_000000000211_8	-
TARA_ARC_108_MAG_00080_000000000211_9	-
TARA_ARC_108_MAG_00080_000000000211_10	-
TARA_ARC_108_MAG_00080_000000000212_1	-
TARA_ARC_108_MAG_00080_000000000212_2	6.3.3.1
TARA_ARC_108_MAG_00080_000000000212_3	2.1.2.2
TARA_ARC_108_MAG_00080_000000000212_4	-
TARA_ARC_108_MAG_00080_000000000212_5	-
TARA_ARC_108_MAG_00080_000000000212_6	-
TARA_ARC_108_MAG_00080_000000000212_7	-
TARA_ARC_108_MAG_00080_000000000212_8	-
TARA_ARC_108_MAG_00080_000000000212_9	-
TARA_ARC_108_MAG_00080_000000000212_10	2.7.1.31
TARA_ARC_108_MAG_00080_000000000212_11	2.7.1.31,3.1.3.70
TARA_ARC_108_MAG_00080_000000000212_12	2.4.1.266
TARA_ARC_108_MAG_00080_000000000212_13	2.4.1.7
TARA_ARC_108_MAG_00080_000000000212_14	2.10.1.1
TARA_ARC_108_MAG_00080_000000000213_1	-
TARA_ARC_108_MAG_00080_000000000213_2	-
TARA_ARC_108_MAG_00080_000000000214_1	-
TARA_ARC_108_MAG_00080_000000000214_3	-
TARA_ARC_108_MAG_00080_000000000214_4	-
TARA_ARC_108_MAG_00080_000000000215_1	1.8.1.4
TARA_ARC_108_MAG_00080_000000000215_2	2.3.1.12
TARA_ARC_108_MAG_00080_000000000215_3	1.2.4.1
TARA_ARC_108_MAG_00080_000000000215_4	-
TARA_ARC_108_MAG_00080_000000000215_5	-
TARA_ARC_108_MAG_00080_000000000215_6	3.5.1.28
TARA_ARC_108_MAG_00080_000000000215_7	-
TARA_ARC_108_MAG_00080_000000000215_8	2.4.2.19
TARA_ARC_108_MAG_00080_000000000216_1	-
TARA_ARC_108_MAG_00080_000000000216_2	-
TARA_ARC_108_MAG_00080_000000000216_3	-
TARA_ARC_108_MAG_00080_000000000216_4	-
TARA_ARC_108_MAG_00080_000000000217_1	-
TARA_ARC_108_MAG_00080_000000000217_2	-
TARA_ARC_108_MAG_00080_000000000217_3	-
TARA_ARC_108_MAG_00080_000000000217_4	6.1.1.2
TARA_ARC_108_MAG_00080_000000000217_5	5.1.3.1
TARA_ARC_108_MAG_00080_000000000217_6	-
TARA_ARC_108_MAG_00080_000000000217_7	-
TARA_ARC_108_MAG_00080_000000000217_8	-
TARA_ARC_108_MAG_00080_000000000217_9	2.1.1.72
TARA_ARC_108_MAG_00080_000000000217_10	-
TARA_ARC_108_MAG_00080_000000000217_11	4.2.3.4
TARA_ARC_108_MAG_00080_000000000217_12	2.7.1.71
TARA_ARC_108_MAG_00080_000000000217_13	-
TARA_ARC_108_MAG_00080_000000000217_14	-
TARA_ARC_108_MAG_00080_000000000217_15	-
TARA_ARC_108_MAG_00080_000000000217_16	-
TARA_ARC_108_MAG_00080_000000000217_17	-
TARA_ARC_108_MAG_00080_000000000217_18	2.4.1.129,3.4.16.4
TARA_ARC_108_MAG_00080_000000000218_1	6.1.1.5
TARA_ARC_108_MAG_00080_000000000218_2	2.7.1.26,2.7.7.2
TARA_ARC_108_MAG_00080_000000000218_3	-
TARA_ARC_108_MAG_00080_000000000218_4	-
TARA_ARC_108_MAG_00080_000000000218_5	-
TARA_ARC_108_MAG_00080_000000000218_6	-
TARA_ARC_108_MAG_00080_000000000218_7	-
TARA_ARC_108_MAG_00080_000000000218_8	-
TARA_ARC_108_MAG_00080_000000000218_9	-
TARA_ARC_108_MAG_00080_000000000218_10	-
TARA_ARC_108_MAG_00080_000000000218_11	-
TARA_ARC_108_MAG_00080_000000000218_12	-
TARA_ARC_108_MAG_00080_000000000218_13	3.5.1.18
TARA_ARC_108_MAG_00080_000000000218_14	5.2.1.8
TARA_ARC_108_MAG_00080_000000000218_15	-
TARA_ARC_108_MAG_00080_000000000218_16	3.4.21.53
TARA_ARC_108_MAG_00080_000000000218_17	-
TARA_ARC_108_MAG_00080_000000000218_18	3.4.21.92
TARA_ARC_108_MAG_00080_000000000218_19	-
TARA_ARC_108_MAG_00080_000000000219_1	-
TARA_ARC_108_MAG_00080_000000000219_2	-
TARA_ARC_108_MAG_00080_000000000219_3	2.7.13.3
TARA_ARC_108_MAG_00080_000000000220_1	-
TARA_ARC_108_MAG_00080_000000000220_2	-
TARA_ARC_108_MAG_00080_000000000220_3	-
TARA_ARC_108_MAG_00080_000000000220_4	-
TARA_ARC_108_MAG_00080_000000000220_5	-
TARA_ARC_108_MAG_00080_000000000221_1	-
TARA_ARC_108_MAG_00080_000000000221_2	-
TARA_ARC_108_MAG_00080_000000000221_3	-
TARA_ARC_108_MAG_00080_000000000221_4	-
TARA_ARC_108_MAG_00080_000000000221_5	-
TARA_ARC_108_MAG_00080_000000000221_6	-
TARA_ARC_108_MAG_00080_000000000221_7	-
TARA_ARC_108_MAG_00080_000000000221_8	-
TARA_ARC_108_MAG_00080_000000000221_9	-
TARA_ARC_108_MAG_00080_000000000221_10	-
TARA_ARC_108_MAG_00080_000000000221_11	-
TARA_ARC_108_MAG_00080_000000000221_12	-
TARA_ARC_108_MAG_00080_000000000221_13	-
TARA_ARC_108_MAG_00080_000000000221_14	-
TARA_ARC_108_MAG_00080_000000000221_15	-
TARA_ARC_108_MAG_00080_000000000221_16	-
TARA_ARC_108_MAG_00080_000000000222_1	1.1.1.399,1.1.1.95
TARA_ARC_108_MAG_00080_000000000222_2	5.3.1.6
TARA_ARC_108_MAG_00080_000000000222_3	6.3.3.2
TARA_ARC_108_MAG_00080_000000000222_4	-
TARA_ARC_108_MAG_00080_000000000223_1	-
TARA_ARC_108_MAG_00080_000000000223_2	2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15
TARA_ARC_108_MAG_00080_000000000223_3	-
TARA_ARC_108_MAG_00080_000000000223_4	-
TARA_ARC_108_MAG_00080_000000000223_5	-
TARA_ARC_108_MAG_00080_000000000223_6	-
TARA_ARC_108_MAG_00080_000000000223_7	-
TARA_ARC_108_MAG_00080_000000000223_8	-
TARA_ARC_108_MAG_00080_000000000223_9	-
TARA_ARC_108_MAG_00080_000000000223_10	-
TARA_ARC_108_MAG_00080_000000000223_11	-
TARA_ARC_108_MAG_00080_000000000223_12	-
TARA_ARC_108_MAG_00080_000000000223_13	-
TARA_ARC_108_MAG_00080_000000000223_14	-
TARA_ARC_108_MAG_00080_000000000223_15	-
TARA_ARC_108_MAG_00080_000000000223_16	-
TARA_ARC_108_MAG_00080_000000000223_17	-
TARA_ARC_108_MAG_00080_000000000224_1	6.1.1.7
TARA_ARC_108_MAG_00080_000000000224_2	-
TARA_ARC_108_MAG_00080_000000000224_4	4.1.1.3
TARA_ARC_108_MAG_00080_000000000224_5	4.1.1.3
TARA_ARC_108_MAG_00080_000000000224_6	4.1.1.3
