genome_id	protein_id	EC
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_10	2.5.1.78
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_11	3.5.4.25,4.1.99.12
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_12	2.5.1.9
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_13	1.1.1.193,3.5.4.26
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_15	2.1.2.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_16	2.3.1.191
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000342_17	3.6.3.25
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000343_1	2.7.1.8
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000343_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000343_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000344_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000345_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_1	3.4.11.9
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_3	2.7.1.15
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_6	6.3.3.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_7	5.3.1.6
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_8	1.1.1.399,1.1.1.95
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000346_15	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_4	1.3.8.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_9	4.1.2.42,4.3.1.27
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000347_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000348_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000348_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000348_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000348_4	4.2.1.6
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000348_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000349_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000349_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000350_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000350_2	4.1.1.49
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000350_3	2.4.1.161,3.2.1.177,3.2.1.20
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000351_1	2.5.1.141
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000351_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000351_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000351_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000351_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000351_6	1.9.3.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_2	3.6.1.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_4	3.1.4.53
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_11	5.4.3.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000352_15	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000353_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000353_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000353_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000353_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000354_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000354_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000355_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000355_2	3.1.21.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000355_3	2.1.1.72
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000355_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000356_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000356_2	3.2.1.135
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000356_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000356_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_3	3.4.11.14,3.4.11.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_10	2.7.7.65
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000357_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000358_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000358_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000358_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000359_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000359_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000359_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000359_5	1.13.11.11
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000359_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_2	5.3.1.28
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_5	2.1.1.198
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_8	4.1.1.96
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_9	1.5.1.43,1.5.1.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000360_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000361_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000361_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000361_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000361_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000361_5	2.7.13.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000362_2	2.3.1.128
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000362_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000362_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000362_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_1	1.3.1.12,5.4.99.5
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_2	4.2.1.51,5.4.99.5
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_10	2.7.13.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_15	6.1.1.12
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_16	3.6.1.67
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_17	3.1.22.4
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_18	3.6.4.12
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000363_19	3.6.4.12
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000364_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000364_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000364_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000364_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000364_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000365_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000365_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000365_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000365_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000365_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000365_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000365_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000366_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000366_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000366_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000366_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000367_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000367_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000367_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000367_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000368_1	2.3.1.15
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000368_2	4.3.1.19
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000368_3	4.2.1.9
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000369_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000369_3	4.1.99.17
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000369_4	2.5.1.3,2.7.1.49,2.7.4.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_10	3.4.17.11
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_13	2.1.1.228
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000370_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_1	2.3.2.2,3.4.19.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_7	2.4.1.129,3.4.16.4
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_11	3.6.4.13
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_12	3.1.4.58
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_13	3.5.1.10
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_15	3.4.15.5
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000371_16	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000372_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000372_2	3.1.3.15,4.2.1.19
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000372_3	2.6.1.9
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000372_4	1.1.1.23
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000373_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000373_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000373_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000373_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000373_5	6.2.1.1
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000374_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000374_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000374_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000374_5	1.11.1.6
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000374_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000374_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000374_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000375_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000375_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000375_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000375_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000375_5	1.3.8.7
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000375_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000375_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000375_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000376_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000376_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000376_3	2.1.1.67
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000376_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000376_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000376_6	2.3.1.79
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000376_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000377_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000377_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000377_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000377_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000377_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000378_1	1.1.5.3
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000378_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000378_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000378_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_12	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_13	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_14	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_15	2.1.1.80,3.1.1.61
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_16	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_17	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_18	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_19	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_20	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_21	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_22	3.1.3.89
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_23	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_24	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_25	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_26	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_27	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_28	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_29	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000379_30	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000380_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000380_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000380_4	1.2.1.18,1.2.1.27
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000380_5	1.1.1.31,1.1.1.387
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000381_1	2.1.1.80,3.1.1.61
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000381_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000381_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000381_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000381_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000382_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000382_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000382_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000382_4	3.6.1.25
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000383_1	1.2.4.2
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000383_2	2.3.1.61
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000384_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000384_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000384_3	2.7.7.7,3.1.26.4
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000384_4	3.1.26.4
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000384_5	1.6.5.5
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000384_6	2.1.1.191
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000384_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000384_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000385_1	1.10.3.14
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000385_2	1.10.3.14
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000385_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000385_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000386_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000386_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000386_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000386_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_1	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_2	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_3	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_4	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_5	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_6	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_7	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_8	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_9	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_10	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000387_11	
TARA_ARC_108_MAG_00179	TARA_ARC_108_MAG_00179_000000000388_1	
